row#,Name,FIPS,Source,ToxPi Score,Costs of Climate Disasters,Transition Risks,Social Stressors,Economic & Productivity Losses
63349,"TX, Dimmit, 48127950400",48127950400,"+28.4011728,-099.6500045",0.489656904704734,0.111241224376416,0.913075334650316,0.0563491451368665,0.877961914655337
63350,"TX, Donley, 48129950200",48129950200,"+34.9350342,-100.8933268",0.388986766660578,0.00586104573826251,0.596610969259761,0.187686151904701,0.765788899739586
63351,"TX, Donley, 48129950300",48129950300,"+34.9550364,-100.8158457",0.394609894853986,0.00586104573826251,0.57664101002712,0.187686151904701,0.808251371745859
63352,"TX, Duval, 48131950100",48131950100,"+27.8873624,-098.3460839",0.446653161652169,0.240843894875372,0.723159967280175,0.0279519106330383,0.79465687382009
63353,"TX, Duval, 48131950200",48131950200,"+27.9072852,-098.6378215",0.44914850741139,0.240843894875372,0.865673726472059,0.0279519106330383,0.662124497665091
63354,"TX, Duval, 48131950500",48131950500,"+27.5182297,-098.5086282",0.45446205683716,0.240843894875372,0.750423336150297,0.0279519106330383,0.798629085689934
63355,"TX, Eastland, 48133950100",48133950100,"+32.4288783,-098.6018691",0.403876228175381,0.0273736937799985,0.739909700321525,0.174913816605727,0.673307701994272
63356,"TX, Eastland, 48133950200",48133950200,"+32.4173690,-098.8061548",0.429704735921392,0.0273736937799985,0.763058348301355,0.174913816605727,0.753473084998486
63357,"TX, Eastland, 48133950300",48133950300,"+32.3923382,-099.0142026",0.408216582790354,0.0273736937799985,0.736440650583006,0.174913816605727,0.694138170192683
63358,"TX, Eastland, 48133950400",48133950400,"+32.1515719,-098.9923948",0.386807862173933,0.0273736937799985,0.731798695261089,0.174913816605727,0.613145243048918
63359,"TX, Eastland, 48133950500",48133950500,"+32.2509271,-098.7127383",0.382418992593898,0.0273736937799985,0.700061474800873,0.174913816605727,0.627326985188994
63360,"TX, Ector, 48135000100",48135000100,"+31.9294171,-102.4129237",0.408595573474594,0.229724518223753,0.621954912304258,0.162697438393785,0.62000542497658
63361,"TX, Ector, 48135000300",48135000300,"+31.9070199,-102.3836640",0.36989108350963,0.229724518223753,0.588930170079856,0.162697438393785,0.498212207341126
63362,"TX, Ector, 48135000400",48135000400,"+31.8805360,-102.3600140",0.401373220756307,0.229724518223753,0.638528412046213,0.162697438393785,0.574542514361478
63363,"TX, Ector, 48135000500",48135000500,"+31.8918823,-102.3789905",0.414696205885792,0.229724518223753,0.637611482599908,0.162697438393785,0.62875138432572
63364,"TX, Ector, 48135000600",48135000600,"+31.8768317,-102.3745648",0.393746219304432,0.229724518223753,0.638528412046213,0.162697438393785,0.544034508553976
63365,"TX, Ector, 48135000700",48135000700,"+31.8741393,-102.3901894",0.406750844625762,0.229724518223753,0.639109134028873,0.162697438393785,0.595472287856635
63366,"TX, Ector, 48135000800",48135000800,"+31.8877930,-102.4142966",0.407415714577548,0.229724518223753,0.64624208101325,0.162697438393785,0.590998820679406
63367,"TX, Ector, 48135001000",48135001000,"+31.8558816,-102.4032053",0.393277324039545,0.229724518223753,0.649023433667041,0.162697438393785,0.531663905873602
63368,"TX, Ector, 48135001100",48135001100,"+31.8374514,-102.4001749",0.427634037786428,0.229724518223753,0.64701382996389,0.162697438393785,0.671100364564283
63369,"TX, Ector, 48135001300",48135001300,"+31.8585542,-102.3863370",0.413290447468798,0.229724518223753,0.638528412046213,0.162697438393785,0.62221142121144
63370,"TX, Ector, 48135001500",48135001500,"+31.8589794,-102.3683297",0.413265030041655,0.229724518223753,0.638528412046213,0.162697438393785,0.622109751502867
63371,"TX, Ector, 48135001600",48135001600,"+31.8639504,-102.3547507",0.3926733674378,0.229724518223753,0.638528412046213,0.162697438393785,0.539743101087447
63372,"TX, Ector, 48135001700",48135001700,"+31.8689807,-102.3363128",0.415430240172494,0.229724518223753,0.638528412046213,0.162697438393785,0.630770592026224
63373,"TX, Ector, 48135001800",48135001800,"+31.8413827,-102.3475486",0.389739132360135,0.229724518223753,0.638528412046213,0.162697438393785,0.528006160776787
63374,"TX, Ector, 48135001900",48135001900,"+31.8363749,-102.3609979",0.40730257451619,0.229724518223753,0.638528412046213,0.162697438393785,0.598259929401008
63375,"TX, Ector, 48135002000",48135002000,"+31.8271343,-102.3887872",0.398154884026949,0.229724518223753,0.642184668213352,0.162697438393785,0.558012911276905
63376,"TX, Ector, 48135002200",48135002200,"+31.7991705,-102.6329329",0.430317701305094,0.229724518223753,0.652821049790485,0.162697438393785,0.676027798812352
63377,"TX, Ector, 48135002300",48135002300,"+31.8552255,-102.3298732",0.405791124255596,0.229724518223753,0.638528412046213,0.162697438393785,0.592214128358632
63378,"TX, Ector, 48135002400",48135002400,"+31.8846937,-102.3329720",0.421845480562884,0.229724518223753,0.638528412046213,0.162697438393785,0.656431553587786
63379,"TX, Ector, 48135002501",48135002501,"+31.9289633,-102.3928320",0.401347124758786,0.229724518223753,0.58889196468626,0.162697438393785,0.624074577731343
63380,"TX, Ector, 48135002502",48135002502,"+31.9090693,-102.3664060",0.384116776265099,0.229724518223753,0.615719792069387,0.162697438393785,0.528325356373471
63381,"TX, Ector, 48135002503",48135002503,"+31.9054018,-102.3410138",0.399736195508039,0.229724518223753,0.604728100331812,0.162697438393785,0.601794725082805
63382,"TX, Ector, 48135002700",48135002700,"+31.8629349,-102.5085068",0.43255654843247,0.229724518223753,0.634257049042178,0.162697438393785,0.703547188070162
63383,"TX, Ector, 48135002801",48135002801,"+31.8008492,-102.5225134",0.415055706465343,0.229724518223753,0.657371312167771,0.162697438393785,0.610429557076062
63384,"TX, Ector, 48135002802",48135002802,"+31.8273604,-102.4518721",0.434064198874314,0.229724518223753,0.650880215795807,0.162697438393785,0.69295462308391
63385,"TX, Ector, 48135002900",48135002900,"+31.8863237,-102.3079054",0.398424853239874,0.229724518223753,0.638646848766361,0.162697438393785,0.562630607575599
63386,"TX, Ector, 48135003000",48135003000,"+31.9601860,-102.3196817",0.446048606622104,0.229724518223753,0.634841591564197,0.162697438393785,0.75693087830668
63387,"TX, Ector, 48135003100",48135003100,"+31.8456375,-102.3783966",0.390425402893005,0.229724518223753,0.638528412046213,0.162697438393785,0.530751242908269
63388,"TX, Edwards, 48137950300",48137950300,"+29.9858774,-100.3073732",0.435545684636618,0.064618622487597,0.812231884140296,0.109485246129297,0.755846985789281
63389,"TX, Ellis, 48139060101",48139060101,"+32.5211224,-096.6696794",0.418520194667294,0.0273736937799985,0.77092921137895,0.138624443286021,0.737153430224204
63390,"TX, Ellis, 48139060102",48139060102,"+32.4659960,-096.6450293",0.370742974130424,0.0273736937799985,0.536267863372819,0.138624443286021,0.780705896082857
63391,"TX, Ellis, 48139060204",48139060204,"+32.5255684,-096.8561983",0.37828644683766,0.0273736937799985,0.573984227930813,0.138624443286021,0.773163422353807
63392,"TX, Ellis, 48139060206",48139060206,"+32.5243083,-096.8151656",0.359660236284794,0.0273736937799985,0.578866877232384,0.138624443286021,0.69377593084077
63393,"TX, Ellis, 48139060207",48139060207,"+32.5187416,-096.7765119",0.373891617753554,0.0273736937799985,0.588116403021982,0.138624443286021,0.741451930926214
63394,"TX, Ellis, 48139060208",48139060208,"+32.4047188,-096.7886757",0.351710303468716,0.0273736937799985,0.55864094186265,0.138624443286021,0.682202134946194
63395,"TX, Ellis, 48139060209",48139060209,"+32.4869014,-096.8680606",0.354785388460387,0.0273736937799985,0.565987839051165,0.138624443286021,0.687155577724363
63396,"TX, Ellis, 48139060210",48139060210,"+32.4277985,-096.7569321",0.337029210612883,0.0273736937799985,0.539702528257102,0.138624443286021,0.642416177128411
63397,"TX, Ellis, 48139060211",48139060211,"+32.4216248,-096.9034592",0.352041281116014,0.0273736937799985,0.559974310099151,0.138624443286021,0.682192677298885
63398,"TX, Ellis, 48139060212",48139060212,"+32.4398391,-096.8281866",0.362327085212628,0.0273736937799985,0.5602723121692,0.138624443286021,0.723037891615292
63399,"TX, Ellis, 48139060213",48139060213,"+32.4702584,-096.7962151",0.364196372626794,0.0273736937799985,0.546961553040346,0.138624443286021,0.743825800400812
63400,"TX, Ellis, 48139060214",48139060214,"+32.5066187,-096.9205656",0.368697318849686,0.0273736937799985,0.560383107810629,0.138624443286021,0.748408030522097
63401,"TX, Ellis, 48139060300",48139060300,"+32.4043395,-096.8280034",0.370078656974495,0.0273736937799985,0.617282400493185,0.138624443286021,0.697034090338774
63402,"TX, Ellis, 48139060400",48139060400,"+32.3607705,-096.8256524",0.378395235890204,0.0273736937799985,0.637237077568388,0.138624443286021,0.710345728926408
63403,"TX, Ellis, 48139060500",48139060500,"+32.3874715,-096.8603332",0.36140726605365,0.0273736937799985,0.632984817261151,0.138624443286021,0.64664610988743
63404,"TX, Ellis, 48139060600",48139060600,"+32.4104555,-096.8518009",0.367220748297983,0.0273736937799985,0.5698809686586,0.138624443286021,0.733003887467313
63405,"TX, Ellis, 48139060701",48139060701,"+32.5204815,-097.0447114",0.389569575993137,0.0273736937799985,0.743432789607893,0.138624443286021,0.648847377298636
63406,"TX, Ellis, 48139060702",48139060702,"+32.5087618,-096.9578135",0.354675725942015,0.0273736937799985,0.56046333913718,0.138624443286021,0.69224142756486
63407,"TX, Ellis, 48139060703",48139060703,"+32.5262302,-097.0031663",0.370478391693115,0.0273736937799985,0.718713899951266,0.138624443286021,0.597201529755175
63408,"TX, Ellis, 48139060801",48139060801,"+32.4368687,-096.9699026",0.369225925242075,0.0273736937799985,0.540588893388529,0.138624443286021,0.770316670513752
63409,"TX, Ellis, 48139060802",48139060802,"+32.4369275,-097.0391317",0.395678357144673,0.0273736937799985,0.668030624806782,0.138624443286021,0.74868466670589
63410,"TX, Ellis, 48139060803",48139060803,"+32.4810119,-097.0675212",0.370816249479039,0.0273736937799985,0.695087684551485,0.138624443286021,0.62217917629865
63411,"TX, Ellis, 48139060900",48139060900,"+32.3304659,-096.9829907",0.408769048710804,0.0273736937799985,0.657187934104231,0.138624443286021,0.811890123672964
63412,"TX, Ellis, 48139061000",48139061000,"+32.1754791,-096.9272062",0.368172103771018,0.0273736937799985,0.554759273873294,0.138624443286021,0.751931004144757
63413,"TX, Ellis, 48139061100",48139061100,"+32.3110580,-096.8462922",0.408833576688281,0.0273736937799985,0.722060692430278,0.138624443286021,0.747275477256826
63414,"TX, Ellis, 48139061200",48139061200,"+32.2111227,-096.7528266",0.39677066305338,0.0273736937799985,0.741518699388732,0.138624443286021,0.679565815758767
63415,"TX, Ellis, 48139061300",48139061300,"+32.3268223,-096.6924919",0.373681886114783,0.0273736937799985,0.6613332193094,0.138624443286021,0.667396188083714
63416,"TX, Ellis, 48139061400",48139061400,"+32.3407016,-096.6541943",0.420392784158714,0.0273736937799985,0.742286627800012,0.138624443286021,0.773286371768826
63417,"TX, Ellis, 48139061500",48139061500,"+32.3070783,-096.6320723",0.402154424319491,0.0273736937799985,0.731394270085786,0.138624443286021,0.711225290126159
63418,"TX, Ellis, 48139061600",48139061600,"+32.3454360,-096.6160306",0.39990827566403,0.0273736937799985,0.733869979590808,0.138624443286021,0.699764985999292
63419,"TX, Ellis, 48139061700",48139061700,"+32.3502980,-096.5182328",0.372670409208881,0.0273736937799985,0.53731469115735,0.138624443286021,0.787368808612156
63420,"TX, El Paso, 48141000101",48141000101,"+31.8864366,-106.4288286",0.372545269672303,0.00586104573826251,0.631782680666064,0.236976300237517,0.615561052047368
63421,"TX, El Paso, 48141000106",48141000106,"+31.9205526,-106.4304194",0.396666079210292,0.00586104573826251,0.807733800333187,0.236976300237517,0.536093170532204
63422,"TX, El Paso, 48141000107",48141000107,"+31.9206798,-106.4147125",0.398579479481526,0.00586104573826251,0.807733800333187,0.236976300237517,0.543746771617136
63423,"TX, El Paso, 48141000108",48141000108,"+31.9196203,-106.4013581",0.389358859144362,0.00586104573826251,0.800742213305115,0.236976300237517,0.513855877296556
63424,"TX, El Paso, 48141000109",48141000109,"+31.9099400,-106.4155944",0.399602678699785,0.00586104573826251,0.807733800333187,0.236976300237517,0.547839568490173
63425,"TX, El Paso, 48141000110",48141000110,"+31.9025704,-106.4156657",0.395031503584233,0.00586104573826251,0.80530011676112,0.236976300237517,0.531988551600031
63426,"TX, El Paso, 48141000111",48141000111,"+31.9064098,-106.4373796",0.391921151803235,0.00586104573826251,0.807000256776143,0.236976300237517,0.517847004461019
63427,"TX, El Paso, 48141000112",48141000112,"+31.9059210,-106.4289458",0.372415060636968,0.00586104573826251,0.80683597358368,0.236976300237517,0.439986922988411
63428,"TX, El Paso, 48141000204",48141000204,"+31.8896868,-106.4004849",0.363698928677311,0.00586104573826251,0.640164944021031,0.236976300237517,0.571793424712432
63429,"TX, El Paso, 48141000205",48141000205,"+31.8864723,-106.4123370",0.391906095571064,0.00586104573826251,0.651576895088163,0.236976300237517,0.673210141220314
63430,"TX, El Paso, 48141000206",48141000206,"+31.8743006,-106.4153585",0.359551053372482,0.00586104573826251,0.631782680666064,0.236976300237517,0.563584186848086
63431,"TX, El Paso, 48141000207",48141000207,"+31.9037320,-106.3965237",0.410791259737854,0.00586104573826251,0.779465629611489,0.236976300237517,0.620862063364148
63432,"TX, El Paso, 48141000208",48141000208,"+31.9180554,-106.3860004",0.378383446427175,0.00586104573826251,0.669369146885831,0.236976300237517,0.601327292847091
63433,"TX, El Paso, 48141000301",48141000301,"+31.8573628,-106.4296231",0.338001212875619,0.00586104573826251,0.631782680666064,0.236976300237517,0.477384824860632
63434,"TX, El Paso, 48141000302",48141000302,"+31.8618680,-106.4175432",0.374051400006285,0.00586104573826251,0.631782680666064,0.236976300237517,0.621585573383299
63435,"TX, El Paso, 48141000401",48141000401,"+31.8454911,-106.4761521",0.372111991204952,0.00586104573826251,0.631782680666064,0.236976300237517,0.613827938177965
63436,"TX, El Paso, 48141000403",48141000403,"+31.8605493,-106.4453315",0.340477934264703,0.00586104573826251,0.631782680666064,0.236976300237517,0.48729171041697
63437,"TX, El Paso, 48141000404",48141000404,"+31.8636267,-106.4365338",0.320083700048427,0.00586104573826251,0.631782680666064,0.236976300237517,0.405714773551865
63438,"TX, El Paso, 48141000600",48141000600,"+31.8322684,-106.4485065",0.339596599756082,0.00586104573826251,0.631782680666064,0.236976300237517,0.483766372382483
63439,"TX, El Paso, 48141000800",48141000800,"+31.8167719,-106.4517236",0.351426934333919,0.00586104573826251,0.631782680666064,0.236976300237517,0.531087710693834
63440,"TX, El Paso, 48141000900",48141000900,"+31.8022909,-106.4769329",0.393837650780448,0.00586104573826251,0.664329855470515,0.236976300237517,0.668183401675499
63441,"TX, El Paso, 48141001001",48141001001,"+31.7996854,-106.4619536",0.339319619195956,0.00586104573826251,0.718841311053321,0.236976300237517,0.395599819754725
63442,"TX, El Paso, 48141001002",48141001002,"+31.8004890,-106.4505633",0.337218395893011,0.00586104573826251,0.705790348600919,0.236976300237517,0.400245888995347
63443,"TX, El Paso, 48141001104",48141001104,"+31.8283763,-106.5495598",0.378762184577108,0.00586104573826251,0.670316640647012,0.236976300237517,0.601894751685641
63444,"TX, El Paso, 48141001107",48141001107,"+31.8565054,-106.5440650",0.345987298930193,0.00586104573826251,0.670316640647012,0.236976300237517,0.470795209097979
63445,"TX, El Paso, 48141001109",48141001109,"+31.8481308,-106.5256675",0.378770460018504,0.00586104573826251,0.670316640647012,0.236976300237517,0.601927853451223
63446,"TX, El Paso, 48141001110",48141001110,"+31.8344444,-106.5175648",0.345590077743208,0.00586104573826251,0.670316640647012,0.236976300237517,0.469206324350041
63447,"TX, El Paso, 48141001111",48141001111,"+31.8278602,-106.5014846",0.367514724510328,0.00586104573826251,0.65650157032269,0.236976300237517,0.570719981742843
63448,"TX, El Paso, 48141001112",48141001112,"+31.8475272,-106.5490948",0.350676518686662,0.00586104573826251,0.670316640647012,0.236976300237517,0.489552088123858
63449,"TX, El Paso, 48141001113",48141001113,"+31.8380254,-106.5415222",0.352393672776231,0.00586104573826251,0.670316640647012,0.236976300237517,0.496420704482131
63450,"TX, El Paso, 48141001114",48141001114,"+31.8212078,-106.5295227",0.359881173930296,0.00586104573826251,0.670316640647012,0.236976300237517,0.526370709098394
