row#,Name,FIPS,Source,ToxPi Score,Temperature,Storms,Wildfires,Droughts,Flooding,Precipitation
64148,"TX, Harris, 48201322000",48201322000,"+29.7014986,-095.2175119",0.350858298194234,0.327938876385179,0.520352350711871,0.474840885678242,0.592587526880324,9.58182191499555e-05,0.189334331290639
64149,"TX, Harris, 48201322100",48201322100,"+29.6862136,-095.2110294",0.345314104663287,0.327938876385179,0.571970705725699,0.389957369478728,0.592587526880324,9.58182191499555e-05,0.189334331290639
64150,"TX, Harris, 48201322200",48201322200,"+29.7048504,-095.2137873",0.368255230721237,0.327938876385179,0.52903820546963,0.5705366260825,0.592587526880324,9.58182191499555e-05,0.189334331290639
64151,"TX, Harris, 48201322600",48201322600,"+29.6987606,-095.1561927",0.378334328451974,0.327938876385179,0.580651439106832,0.579397978829718,0.592587526880324,9.58182191499555e-05,0.189334331290639
64152,"TX, Harris, 48201322700",48201322700,"+29.7018006,-095.1665939",0.343006670638186,0.327938876385179,0.56873911707467,0.379344353979153,0.592587526880324,9.58182191499555e-05,0.189334331290639
64153,"TX, Harris, 48201322800",48201322800,"+29.7056151,-095.1818051",0.37851388111167,0.327938876385179,0.596092389634334,0.565034344260391,0.592587526880324,9.58182191499555e-05,0.189334331290639
64154,"TX, Harris, 48201322900",48201322900,"+29.7034726,-095.1943057",0.344555820589473,0.327938876385179,0.556237836730513,0.401140534031031,0.592587526880324,9.58182191499555e-05,0.189334331290639
64155,"TX, Harris, 48201323000",48201323000,"+29.6948991,-095.1919944",0.323157846521287,0.327938876385179,0.547244699375192,0.281745826977236,0.592587526880324,9.58182191499555e-05,0.189334331290639
64156,"TX, Harris, 48201323100",48201323100,"+29.6879241,-095.1699930",0.381520571866971,0.327938876385179,0.568232100788692,0.610934777637841,0.592587526880324,9.58182191499555e-05,0.189334331290639
64157,"TX, Harris, 48201323200",48201323200,"+29.6869069,-095.1829177",0.326917790527569,0.327938876385179,0.569804363412886,0.281745826977236,0.592587526880324,9.58182191499555e-05,0.189334331290639
64158,"TX, Harris, 48201323300",48201323300,"+29.6871648,-095.2011254",0.322630344728805,0.327938876385179,0.544079688620301,0.281745826977236,0.592587526880324,9.58182191499555e-05,0.189334331290639
64159,"TX, Harris, 48201323400",48201323400,"+29.6766069,-095.1995552",0.366654632281711,0.327938876385179,0.566495954112465,0.523475286802508,0.592587526880324,9.58182191499555e-05,0.189334331290639
64160,"TX, Harris, 48201323500",48201323500,"+29.6635730,-095.2013272",0.367230905722745,0.327938876385179,0.585368226979412,0.508060654581766,0.592587526880324,9.58182191499555e-05,0.189334331290639
64161,"TX, Harris, 48201323600",48201323600,"+29.6478150,-095.1912123",0.388138345080915,0.327938876385179,0.64609751101096,0.572776006699239,0.592587526880324,9.58182191499555e-05,0.189334331290639
64162,"TX, Harris, 48201323701",48201323701,"+29.6551252,-095.1769249",0.371123537183,0.327938876385179,0.575827102325105,0.540957567997601,0.592587526880324,9.58182191499555e-05,0.189334331290639
64163,"TX, Harris, 48201323702",48201323702,"+29.6453192,-095.1766147",0.359706728682114,0.327938876385179,0.55002560688313,0.498258212434262,0.592587526880324,9.58182191499555e-05,0.189334331290639
64164,"TX, Harris, 48201323801",48201323801,"+29.6743814,-095.1891936",0.34486732057327,0.327938876385179,0.544924715763597,0.41432265490073,0.592587526880324,9.58182191499555e-05,0.189334331290639
64165,"TX, Harris, 48201323802",48201323802,"+29.6732440,-095.1791015",0.368955219061738,0.327938876385179,0.578623373962921,0.525151387632214,0.592587526880324,9.58182191499555e-05,0.189334331290639
64166,"TX, Harris, 48201323900",48201323900,"+29.6744801,-095.1649829",0.383622825525221,0.327938876385179,0.5892604732152,0.602519927160831,0.592587526880324,9.58182191499555e-05,0.189334331290639
64167,"TX, Harris, 48201324000",48201324000,"+29.6526201,-095.1668761",0.38995445405964,0.327938876385179,0.67654409505275,0.553226076529795,0.592587526880324,9.58182191499555e-05,0.189334331290639
64168,"TX, Harris, 48201324100",48201324100,"+29.7226411,-095.1827432",0.403723705047843,0.327938876385179,0.693997746594285,0.618387930917477,0.592587526880324,9.58182191499555e-05,0.189334331290639
64169,"TX, Harris, 48201324200",48201324200,"+29.7120023,-095.2487938",0.368279416330685,0.327938876385179,0.649718324285568,0.450001620923249,0.592587526880324,9.58182191499555e-05,0.189334331290639
64170,"TX, Harris, 48201330100",48201330100,"+29.6344964,-095.4202061",0.392815354966921,0.327938876385179,0.603636177404486,0.609148768557006,0.626738157945067,9.58182191499555e-05,0.189334331290639
64171,"TX, Harris, 48201330200",48201330200,"+29.6344876,-095.4537977",0.38276338352754,0.327938876385179,0.642020895216634,0.500112914172052,0.637077465881586,9.58182191499555e-05,0.189334331290639
64172,"TX, Harris, 48201330301",48201330301,"+29.6371965,-095.4718710",0.381424370385171,0.327938876385179,0.619031035542354,0.50155545996811,0.650590700905595,9.58182191499555e-05,0.189334331290639
64173,"TX, Harris, 48201330302",48201330302,"+29.6155676,-095.4760199",0.410403382329035,0.327938876385179,0.663796988630544,0.62803924921968,0.653215030229017,9.58182191499555e-05,0.189334331290639
64174,"TX, Harris, 48201330303",48201330303,"+29.6282016,-095.4983778",0.408287751704602,0.327938876385179,0.644776195841442,0.630326714696287,0.657254573794913,9.58182191499555e-05,0.189334331290639
64175,"TX, Harris, 48201330400",48201330400,"+29.6160446,-095.4544729",0.39584939722006,0.327938876385179,0.641903103554235,0.565233552965561,0.650590700905595,9.58182191499555e-05,0.189334331290639
64176,"TX, Harris, 48201330500",48201330500,"+29.6225436,-095.4304614",0.361466305914326,0.327938876385179,0.607564273276657,0.406787070432747,0.637077465881586,9.58182191499555e-05,0.189334331290639
64177,"TX, Harris, 48201330600",48201330600,"+29.6097242,-095.4324400",0.382052476309328,0.327938876385179,0.629683498924511,0.502682019542175,0.642580313494311,9.58182191499555e-05,0.189334331290639
64178,"TX, Harris, 48201330700",48201330700,"+29.5978587,-095.4428791",0.409291621456701,0.327938876385179,0.665850660657585,0.62193934128206,0.650590700905595,9.58182191499555e-05,0.189334331290639
64179,"TX, Harris, 48201330800",48201330800,"+29.6011886,-095.3629055",0.430127383607854,0.327938876385179,0.741524121683909,0.679290840573938,0.642580313494311,9.58182191499555e-05,0.189334331290639
64180,"TX, Harris, 48201330900",48201330900,"+29.6105285,-095.4031606",0.417497605596745,0.327938876385179,0.690571545631466,0.659967596172447,0.637077465881586,9.58182191499555e-05,0.189334331290639
64181,"TX, Harris, 48201331100",48201331100,"+29.6750452,-095.3691988",0.357944334199087,0.327938876385179,0.598750384103247,0.407577035987731,0.623969559208577,9.58182191499555e-05,0.189334331290639
64182,"TX, Harris, 48201331200",48201331200,"+29.6635175,-095.3705233",0.400782173831589,0.327938876385179,0.605413295093721,0.657941162792269,0.623969559208577,9.58182191499555e-05,0.189334331290639
64183,"TX, Harris, 48201331300",48201331300,"+29.6465413,-095.3784722",0.408696386949813,0.327938876385179,0.638871248591622,0.669199889267223,0.626738157945067,9.58182191499555e-05,0.189334331290639
64184,"TX, Harris, 48201331400",48201331400,"+29.6531251,-095.3602969",0.38193924844863,0.327938876385179,0.553636177404486,0.593892129447261,0.626738157945067,9.58182191499555e-05,0.189334331290639
64185,"TX, Harris, 48201331500",48201331500,"+29.6315636,-095.3720762",0.417283331778719,0.327938876385179,0.687411656253201,0.672181150579077,0.626738157945067,9.58182191499555e-05,0.189334331290639
64186,"TX, Harris, 48201331601",48201331601,"+29.6282827,-095.3481344",0.392837816255836,0.327938876385179,0.616444740346205,0.596474973348775,0.626738157945067,9.58182191499555e-05,0.189334331290639
64187,"TX, Harris, 48201331602",48201331602,"+29.6278814,-095.3182656",0.416541127056503,0.327938876385179,0.66328485096794,0.69185472753104,0.626738157945067,9.58182191499555e-05,0.189334331290639
64188,"TX, Harris, 48201331700",48201331700,"+29.6434456,-095.3322419",0.409491325434018,0.327938876385179,0.650558230052238,0.662282538711836,0.626738157945067,9.58182191499555e-05,0.189334331290639
64189,"TX, Harris, 48201331800",48201331800,"+29.6522323,-095.3472317",0.356053433473439,0.327938876385179,0.576159991805797,0.418822023931294,0.623969559208577,9.58182191499555e-05,0.189334331290639
64190,"TX, Harris, 48201331900",48201331900,"+29.6626734,-095.3466946",0.330033000702391,0.327938876385179,0.557113592133566,0.281745826977236,0.623969559208577,9.58182191499555e-05,0.189334331290639
64191,"TX, Harris, 48201332000",48201332000,"+29.6722584,-095.3472142",0.329577668753774,0.327938876385179,0.57286182525863,0.281745826977236,0.605489334391808,9.58182191499555e-05,0.189334331290639
64192,"TX, Harris, 48201332100",48201332100,"+29.6803818,-095.3443850",0.323258743560015,0.327938876385179,0.534948274096077,0.281745826977236,0.605489334391808,9.58182191499555e-05,0.189334331290639
64193,"TX, Harris, 48201332200",48201332200,"+29.6805366,-095.3300429",0.332312483872078,0.327938876385179,0.589270715968452,0.281745826977236,0.605489334391808,9.58182191499555e-05,0.189334331290639
64194,"TX, Harris, 48201332300",48201332300,"+29.6665461,-095.3234948",0.323945008027904,0.327938876385179,0.539065860903411,0.281745826977236,0.605489334391808,9.58182191499555e-05,0.189334331290639
64195,"TX, Harris, 48201332400",48201332400,"+29.6581951,-095.3305738",0.406587339705365,0.327938876385179,0.607938133770358,0.690247319358289,0.623969559208577,9.58182191499555e-05,0.189334331290639
64196,"TX, Harris, 48201332500",48201332500,"+29.6647618,-095.3076091",0.362579403226169,0.327938876385179,0.565604834579535,0.487013224490699,0.605489334391808,9.58182191499555e-05,0.189334331290639
64197,"TX, Harris, 48201332600",48201332600,"+29.6749892,-095.3068102",0.37301553396994,0.327938876385179,0.600414831506709,0.514820012026155,0.605489334391808,9.58182191499555e-05,0.189334331290639
64198,"TX, Harris, 48201332700",48201332700,"+29.6850663,-095.3139365",0.344321990579525,0.327938876385179,0.581885690873707,0.370840203048102,0.595837023660373,9.58182191499555e-05,0.189334331290639
