ToxPi Score,FIPS,Name,Source,Socioeconomic Status!1!0x88cceeff,Housing Composition & Disability!1!0x44aa99ff,Minority Status & Language!1!0x117733ff,Housing & Transportation!1!0x332288ff,HUD Foreclosure!1!0xddcc77ff
0.480286097231185,48413950300,"TX, Schleicher, 48413950300","30.8962331,-100.5272161",0.717504402614334,0.444310869930232,0.738079601435857,0.501535612175503,0
0.667446791280706,48415950100,"TX, Scurry, 48415950100","32.8518937,-100.8317486",0.747938994217252,0.504755568216519,0.754962345757371,0.738906877384527,0.590670170827858
0.500761922830001,48415950200,"TX, Scurry, 48415950200","32.7266548,-101.0847575",0.367826805298311,0.550327789522168,0.513373745835981,0.449101794737523,0.623179478756023
0.546322985197589,48415950300,"TX, Scurry, 48415950300","32.7002209,-100.936898",0.450086679530195,0.541305718096891,0.550079079598872,0.588358516655113,0.601784932106877
0.694368835676728,48415950600,"TX, Scurry, 48415950600","32.6250902,-100.8078646",0.679496228872039,0.691940367140893,0.591518237043521,0.766239870951366,0.742649474375821
0.60189774670589,48417950300,"TX, Shackelford, 48417950300","32.7438198,-99.3470045",0.681886993286402,0.680400263115788,0.425186193724778,0.664620955763411,0.557394327639071
0.707784497911753,48419950100,"TX, Shelby, 48419950100","31.9162255,-94.1111153",0.728192338905126,0.777669102625974,0.667818241561558,0.579434659291338,0.78580814717477
0.714596663994488,48419950200,"TX, Shelby, 48419950200","31.8733427,-94.3938628",0.848477033232285,0.781611984255616,0.5437833074201,0.64026846330798,0.758842531756461
0.665847782642182,48419950300,"TX, Shelby, 48419950300","31.825937,-94.1737972",0.740143811809783,0.578845560495536,0.728607588060742,0.564151260773013,0.717490692071835
0.846174271465421,48419950400,"TX, Shelby, 48419950400","31.7904052,-94.1752344",0.925760509110503,0.890149297851321,0.823683756757438,0.767238700309554,0.824039093298292
0.525570035767157,48419950500,"TX, Shelby, 48419950500","31.7014842,-94.2094372",0.494643513465846,0.675651501849401,0.334368082781315,0.410391417138697,0.712795663600526
0.586605646758517,48419950600,"TX, Shelby, 48419950600","31.7113167,-93.9428529",0.600411940811944,0.503720048789515,0.522448846553792,0.422974445381531,0.883472952255804
0.578806198452227,48421950200,"TX, Sherman, 48421950200","36.2785929,-101.8992648",0.518229224906447,0.55393385929056,0.731743927576854,0.60941055516971,0.480713425317565
0.773716730357552,48423000100,"TX, Smith, 48423000100","32.3549728,-95.3343846",0.905385792109788,0.551015320103464,0.917291862185384,0.690603555181505,0.804287122207622
0.835236054970488,48423000201,"TX, Smith, 48423000201","32.374676,-95.3150276",0.926087116137054,0.753225260073172,0.904540797017242,0.695877802457208,0.896449299167762
0.810384214808217,48423000202,"TX, Smith, 48423000202","32.3648802,-95.3094303",0.962155715943235,0.740860433768757,0.93151599973939,0.742591508908584,0.674797415681121
0.740084049910744,48423000300,"TX, Smith, 48423000300","32.3783642,-95.2866974",0.739684079447913,0.577252273527301,0.944238802008482,0.701085326720701,0.738159767849321
0.800926013298742,48423000400,"TX, Smith, 48423000400","32.3521039,-95.3193509",0.919047276224664,0.635427221984762,0.916024686018718,0.726544920811338,0.807585961454227
0.707872324808243,48423000500,"TX, Smith, 48423000500","32.3509239,-95.3023827",0.922014805941466,0.359491559225088,0.825897961068656,0.813596040688178,0.618361257117828
0.697970984200146,48423000600,"TX, Smith, 48423000600","32.3606602,-95.2818712",0.706639235446009,0.610277471905549,0.926260867411501,0.586964249435216,0.659713096802453
0.789981229190935,48423000700,"TX, Smith, 48423000700","32.3258375,-95.3317145",0.7488726657926,0.851991850677433,0.794637310238588,0.700223964449735,0.854180354796321
0.592569065806993,48423000800,"TX, Smith, 48423000800","32.3360119,-95.3051895",0.654466123951853,0.634448954701735,0.683095486490884,0.520223178257555,0.470611585632939
0.67403675467639,48423000900,"TX, Smith, 48423000900","32.3394419,-95.2801584",0.849293608229903,0.415964198971068,0.796667498299292,0.784249488468631,0.524008979413053
0.536059372910679,48423001000,"TX, Smith, 48423001000","32.3164768,-95.3131193",0.570598242480187,0.540312413684413,0.624703803264246,0.463968979806986,0.480713425317565
0.483857111620725,48423001101,"TX, Smith, 48423001101","32.3200984,-95.2928693",0.360287473739444,0.572817829151911,0.603926186618708,0.481848899955804,0.400405168637757
0.406610778160395,48423001102,"TX, Smith, 48423001102","32.3087735,-95.2883923",0.387860629077637,0.606658640140445,0.299942774549718,0.355433721760415,0.383158125273763
0.518139113166538,48423001200,"TX, Smith, 48423001200","32.3244663,-95.2774413",0.428836659200036,0.669674997421846,0.605334133432546,0.452593862506253,0.43425591327201
0.494193383094504,48423001300,"TX, Smith, 48423001300","32.330506,-95.2605425",0.457091456401719,0.486659787236933,0.678712447637476,0.362465116443436,0.486038107752957
0.431748968271726,48423001401,"TX, Smith, 48423001401","32.5277248,-95.5191422",0.386532523812457,0.602549138310538,0.253559375068828,0.54874178051372,0.367362023653088
0.442069581351719,48423001403,"TX, Smith, 48423001403","32.4685299,-95.4104359",0.554456472945308,0.725710477945992,0.476478733636601,0.453702222230695,0
0.431805243385152,48423001404,"TX, Smith, 48423001404","32.5629725,-95.4044256",0.59850616257525,0.545036231126296,0.517500191885035,0.49798363133918,0
0.549039261706046,48423001500,"TX, Smith, 48423001500","32.4995695,-95.1555315",0.627186200823746,0.703233621155282,0.296771283141619,0.560610875770512,0.557394327639071
0.757230403562415,48423001601,"TX, Smith, 48423001601","32.4108865,-95.3754044",0.912894310700198,0.573935126554579,0.836264622480374,0.777898628247752,0.685159329829172
0.47328342000197,48423001602,"TX, Smith, 48423001602","32.3068195,-95.4008478",0.293940690783277,0.510689828594081,0.452736764964044,0.459698633014045,0.649351182654402
0.564430951339315,48423001604,"TX, Smith, 48423001604","32.3330797,-95.4299316",0.779761249556102,0.575908865789468,0.850466815585955,0.616017825765047,0
0.701068432477939,48423001700,"TX, Smith, 48423001700","32.4237961,-95.2601176",0.832304825591213,0.530971270134863,0.85949587692297,0.597410859911475,0.685159329829172
0.592231491138363,48423001801,"TX, Smith, 48423001801","32.3626314,-95.0866877",0.581434502138335,0.500041273523537,0.538989973731369,0.660843370775138,0.679848335523434
0.582609674947509,48423001802,"TX, Smith, 48423001802","32.3274913,-95.2067037",0.584968132719265,0.585855547937044,0.517073649658959,0.749543291465642,0.475607752956636
0.379792508479494,48423001803,"TX, Smith, 48423001803","32.298928,-95.2375048",0.315630234632867,0.338673310114792,0.33185111422367,0.574464694639454,0.338343188786684
0.409757397464463,48423001901,"TX, Smith, 48423001901","32.2933265,-95.3133643",0.410983263516479,0.302378950565165,0.468962582167922,0.518071915120055,0.348390275952694
0.34308211513894,48423001905,"TX, Smith, 48423001905","32.2709381,-95.3408373",0.203667175508785,0.598273725954347,0.329242251320252,0.584227422911315,0
